date,gross_return,transaction_cost,net_return,equity,one_way_turnover,equity_exposure,etf_weight,cash_weight,holding_count,holdings,return_weights,asset_weights,target_drift_due_to_trade_lock
2023-12-15,-0.002326086106943092,0.0,-0.002326086106943092,0.9952251241804538,0.0,0.7525657722898921,0.24743422771010784,0.0,8,"[""300133"", ""300782"", ""600150"", ""600900"", ""601899"", ""601939"", ""603629"", ""688008""]","{""300133"": 0.0365017821541453, ""300782"": 0.1134483941592512, ""515180"": 0.24730107344869695, ""600150"": 0.085909846834261, ""600900"": 0.15088394294356164, ""601899"": 0.09097980282538459, ""601939"": 0.1492147372282398, ""603629"": 0.027907311033679192, ""688008"": 0.09785310937278026}","{""300133"": 0.036102363186262094, ""300782"": 0.11288503138870538, ""515180"": 0.24743422771010784, ""600150"": 0.08589367274689177, ""600900"": 0.15131049950895453, ""601899"": 0.08939503790669719, ""601939"": 0.14927764301764387, ""603629"": 0.0277967400317159, ""688008"": 0.09990478450302133}",0.0
2023-12-18,-0.010221017149570034,0.0,-0.010221017149570034,0.9850529111185224,0.0,0.7522506747659278,0.24774932523407212,0.0,8,"[""300133"", ""300782"", ""600150"", ""600900"", ""601899"", ""601939"", ""603629"", ""688008""]","{""300133"": 0.036102363186262094, ""300782"": 0.11288503138870538, ""515180"": 0.24743422771010784, ""600150"": 0.08589367274689177, ""600900"": 0.15131049950895453, ""601899"": 0.08939503790669719, ""601939"": 0.14927764301764387, ""603629"": 0.0277967400317159, ""688008"": 0.09990478450302133}","{""300133"": 0.03707348697424677, ""300782"": 0.11324619174671216, ""515180"": 0.24774932523407212, ""600150"": 0.08715558929580931, ""600900"": 0.15121110767853305, ""601899"": 0.09068126975683746, ""601939"": 0.1482277736788281, ""603629"": 0.02783506273158672, ""688008"": 0.09682019290337422}",0.0
2023-12-19,0.003776443615027639,0.00021995691247166614,0.003556486702555973,0.9885562386982295,0.1472744948743463,0.7499999999999999,0.2500000000000001,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""300133"": 0.03707348697424677, ""300782"": 0.11324619174671216, ""515180"": 0.24774932523407212, ""600150"": 0.08715558929580931, ""600900"": 0.15121110767853305, ""601899"": 0.09068126975683746, ""601939"": 0.1482277736788281, ""603629"": 0.02783506273158672, ""688008"": 0.09682019290337422}","{""002156"": 0.0653205488885039, ""300133"": 0.041392940854206854, ""300782"": 0.09167936649063764, ""515180"": 0.2500000000000001, ""600150"": 0.09464391139751277, ""600900"": 0.15, ""601939"": 0.15, ""688008"": 0.09047469567373166, ""688676"": 0.06648853669540712}",0.0
2023-12-20,0.004680573355423809,0.0,0.004680573355423809,0.9931832486894184,0.0,0.7518396520614393,0.24816034793856073,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.0653205488885039, ""300133"": 0.041392940854206854, ""300782"": 0.09167936649063764, ""515180"": 0.2500000000000001, ""600150"": 0.09464391139751277, ""600900"": 0.15, ""601939"": 0.15, ""688008"": 0.09047469567373166, ""688676"": 0.06648853669540712}","{""002156"": 0.06551116488040364, ""300133"": 0.04150913241921569, ""300782"": 0.0929941321513454, ""515180"": 0.24816034793856073, ""600150"": 0.09631013748685723, ""600900"": 0.14922766282297065, ""601939"": 0.15015792462760458, ""688008"": 0.09051792181016971, ""688676"": 0.06561157586287242}",0.0
2023-12-21,-0.01226834109336235,0.0,-0.01226834109336235,0.9809985378262829,0.0,0.7503517896770594,0.2496482103229407,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.06551116488040364, ""300133"": 0.04150913241921569, ""300782"": 0.0929941321513454, ""515180"": 0.24816034793856073, ""600150"": 0.09631013748685723, ""600900"": 0.14922766282297065, ""601939"": 0.15015792462760458, ""688008"": 0.09051792181016971, ""688676"": 0.06561157586287242}","{""002156"": 0.06496900648335711, ""300133"": 0.03970946743471369, ""300782"": 0.09311221388138888, ""515180"": 0.2496482103229407, ""600150"": 0.09544078111500388, ""600900"": 0.15271875322295084, ""601939"": 0.1499991053397787, ""688008"": 0.08976022396665395, ""688676"": 0.06464223823321234}",0.0
2023-12-22,0.007343672293242846,0.0,0.007343672293242846,0.9882026696082296,0.0,0.751945638405719,0.248054361594281,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.06496900648335711, ""300133"": 0.03970946743471369, ""300782"": 0.09311221388138888, ""515180"": 0.2496482103229407, ""600150"": 0.09544078111500388, ""600900"": 0.15271875322295084, ""601939"": 0.1499991053397787, ""688008"": 0.08976022396665395, ""688676"": 0.06464223823321234}","{""002156"": 0.06525613927597848, ""300133"": 0.03985480488591728, ""300782"": 0.09282681940212709, ""515180"": 0.248054361594281, ""600150"": 0.09508115884779406, ""600900"": 0.15071870175656096, ""601939"": 0.14947962999099734, ""688008"": 0.09282684246645097, ""688676"": 0.06590154177989281}",0.0
2023-12-25,-0.012679779831879642,0.0,-0.012679779831879642,0.9756724773283215,0.0,0.7496760687013567,0.2503239312986433,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.06525613927597848, ""300133"": 0.03985480488591728, ""300782"": 0.09282681940212709, ""515180"": 0.248054361594281, ""600150"": 0.09508115884779406, ""600900"": 0.15071870175656096, ""601939"": 0.14947962999099734, ""688008"": 0.09282684246645097, ""688676"": 0.06590154177989281}","{""002156"": 0.0636936834612741, ""300133"": 0.03659170942272061, ""300782"": 0.0917278222500127, ""515180"": 0.2503239312986433, ""600150"": 0.09640439150687215, ""600900"": 0.1528040081029424, ""601939"": 0.15139934029259933, ""688008"": 0.09026598147012455, ""688676"": 0.06678913219481085}",0.0
2023-12-26,0.003410679751920005,0.0,0.003410679751920005,0.9790001836912509,0.0,0.7502986952457127,0.24970130475428728,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.0636936834612741, ""300133"": 0.03659170942272061, ""300782"": 0.0917278222500127, ""515180"": 0.2503239312986433, ""600150"": 0.09640439150687215, ""600900"": 0.1528040081029424, ""601939"": 0.15139934029259933, ""688008"": 0.09026598147012455, ""688676"": 0.06678913219481085}","{""002156"": 0.06495394617221986, ""300133"": 0.03646733103515245, ""300782"": 0.09221023981860295, ""515180"": 0.24970130475428728, ""600150"": 0.09509269459355847, ""600900"": 0.15392553167542572, ""601939"": 0.1517538724480756, ""688008"": 0.08731898719630861, ""688676"": 0.06857609230636899}",0.0
2023-12-27,-0.005016420686804648,0.0,-0.005016420686804648,0.9740891069173966,0.0,0.749957360838935,0.2500426391610649,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.06495394617221986, ""300133"": 0.03646733103515245, ""300782"": 0.09221023981860295, ""515180"": 0.24970130475428728, ""600150"": 0.09509269459355847, ""600900"": 0.15392553167542572, ""601939"": 0.1517538724480756, ""688008"": 0.08731898719630861, ""688676"": 0.06857609230636899}","{""002156"": 0.06447995269156359, ""300133"": 0.03545384942985667, ""300782"": 0.09123170294053452, ""515180"": 0.2500426391610649, ""600150"": 0.09482187061002088, ""600900"": 0.1553762487858675, ""601939"": 0.1533925054030669, ""688008"": 0.08599023546588544, ""688676"": 0.06921099551213952}",0.0
2023-12-28,0.013360768059312876,0.0,0.013360768059312876,0.9871036855440232,0.0,0.7518958414558256,0.24810415854417436,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.06447995269156359, ""300133"": 0.03545384942985667, ""300782"": 0.09123170294053452, ""515180"": 0.2500426391610649, ""600150"": 0.09482187061002088, ""600900"": 0.1553762487858675, ""601939"": 0.1533925054030669, ""688008"": 0.08599023546588544, ""688676"": 0.06921099551213952}","{""002156"": 0.06691060261799639, ""300133"": 0.03424016024083485, ""300782"": 0.0905014614328772, ""515180"": 0.24810415854417436, ""600150"": 0.09586007321076742, ""600900"": 0.1537715224107075, ""601939"": 0.15395613409370648, ""688008"": 0.08752174474459654, ""688676"": 0.06913414270433924}",0.0
2023-12-29,-0.005196836732662803,0.0,-0.005196836732662803,0.9819738688520412,0.0,0.751054859017612,0.24894514098238793,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.06691060261799639, ""300133"": 0.03424016024083485, ""300782"": 0.0905014614328772, ""515180"": 0.24810415854417436, ""600150"": 0.09586007321076742, ""600900"": 0.1537715224107075, ""601939"": 0.15395613409370648, ""688008"": 0.08752174474459654, ""688676"": 0.06913414270433924}","{""002156"": 0.0669656843952682, ""300133"": 0.034731589623784316, ""300782"": 0.09164067414436453, ""515180"": 0.24894514098238793, ""600150"": 0.09466941342488018, ""600900"": 0.1527157901680762, ""601939"": 0.15216083985062637, ""688008"": 0.08824530828709694, ""688676"": 0.06992555912351532}",0.0
2024-01-02,0.01043517853513415,0.0,0.01043517853513415,0.9922209414903487,0.0,0.7529502028376429,0.24704979716235703,0.0,8,"[""002156"", ""300133"", ""300782"", ""600150"", ""600900"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.0669656843952682, ""300133"": 0.034731589623784316, ""300782"": 0.09164067414436453, ""515180"": 0.24894514098238793, ""600150"": 0.09466941342488018, ""600900"": 0.1527157901680762, ""601939"": 0.15216083985062637, ""688008"": 0.08824530828709694, ""688676"": 0.06992555912351532}","{""002156"": 0.06694436189257377, ""300133"": 0.036538221868321404, ""300782"": 0.09190235342668654, ""515180"": 0.24704979716235703, ""600150"": 0.09647050257087916, ""600900"": 0.15143300490312528, ""601939"": 0.15201869692276976, ""688008"": 0.08921017845958877, ""688676"": 0.06843288279369826}",0.0
2024-01-03,0.0035546624612840024,0.00023357366433311342,0.0033210887969508888,0.9955161953432322,0.15580760871934995,0.7499999999999999,0.2500000000000001,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.06694436189257377, ""300133"": 0.036538221868321404, ""300782"": 0.09190235342668654, ""515180"": 0.24704979716235703, ""600150"": 0.09647050257087916, ""600900"": 0.15143300490312528, ""601939"": 0.15201869692276976, ""688008"": 0.08921017845958877, ""688676"": 0.06843288279369826}","{""002156"": 0.0633744903047152, ""300274"": 0.049275227882520214, ""515180"": 0.2500000000000001, ""600150"": 0.10142906282311512, ""600900"": 0.15, ""601899"": 0.1007395919923549, ""601939"": 0.15, ""688008"": 0.06659156017349563, ""688676"": 0.06859006682379885}",0.0
2024-01-04,0.0015193099819291616,0.0,0.0015193099819291616,0.9970286930359892,0.0,0.7476855022084614,0.2523144977915387,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.0633744903047152, ""300274"": 0.049275227882520214, ""515180"": 0.2500000000000001, ""600150"": 0.10142906282311512, ""600900"": 0.15, ""601899"": 0.1007395919923549, ""601939"": 0.15, ""688008"": 0.06659156017349563, ""688676"": 0.06859006682379885}","{""002156"": 0.06020142637799295, ""300274"": 0.04865121257223659, ""515180"": 0.2523144977915387, ""600150"": 0.1030682980076177, ""600900"": 0.15070373627501213, ""601899"": 0.10058676950938929, ""601939"": 0.15117010179121368, ""688008"": 0.06543613170473517, ""688676"": 0.06786782597026393}",0.0
2024-01-05,0.0001275828686999035,0.0,0.0001275828686999035,0.9971558968168229,0.0,0.7463709863822332,0.2536290136177669,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.06020142637799295, ""300274"": 0.04865121257223659, ""515180"": 0.2523144977915387, ""600150"": 0.1030682980076177, ""600900"": 0.15070373627501213, ""601899"": 0.10058676950938929, ""601939"": 0.15117010179121368, ""688008"": 0.06543613170473517, ""688676"": 0.06786782597026393}","{""002156"": 0.059466566400027544, ""300274"": 0.047199219939827, ""515180"": 0.2536290136177669, ""600150"": 0.10140289271371684, ""600900"": 0.15054125485876196, ""601899"": 0.10085253616406213, ""601939"": 0.15282778666577693, ""688008"": 0.06483549535288564, ""688676"": 0.06924523428717512}",0.0
2024-01-08,-0.0028056419923697786,0.0,-0.0028056419923697786,0.9943582343597746,0.0,0.746107555988828,0.25389244401117206,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.059466566400027544, ""300274"": 0.047199219939827, ""515180"": 0.2536290136177669, ""600150"": 0.10140289271371684, ""600900"": 0.15054125485876196, ""601899"": 0.10085253616406213, ""601939"": 0.15282778666577693, ""688008"": 0.06483549535288564, ""688676"": 0.06924523428717512}","{""002156"": 0.05834370821910831, ""300274"": 0.04580275352664005, ""515180"": 0.25389244401117206, ""600150"": 0.10204072655089777, ""600900"": 0.15067748864019026, ""601899"": 0.10113628838169825, ""601939"": 0.15297749188598786, ""688008"": 0.06418637489922005, ""688676"": 0.07094272388508548}",0.0
2024-01-09,-0.009673535012505636,0.0,-0.009673535012505636,0.9847392751647219,0.0,0.7463548946281905,0.2536451053718096,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.05834370821910831, ""300274"": 0.04580275352664005, ""515180"": 0.25389244401117206, ""600150"": 0.10204072655089777, ""600900"": 0.15067748864019026, ""601899"": 0.10113628838169825, ""601939"": 0.15297749188598786, ""688008"": 0.06418637489922005, ""688676"": 0.07094272388508548}","{""002156"": 0.05786572935152323, ""300274"": 0.046565721391563376, ""515180"": 0.2536451053718096, ""600150"": 0.10122198175977505, ""600900"": 0.1511338694356941, ""601899"": 0.10071363519749728, ""601939"": 0.15447178005883103, ""688008"": 0.06445349485028522, ""688676"": 0.06992868258302119}",0.0
2024-01-10,0.003623057104402677,0.0,0.003623057104402677,0.9883070417915918,0.0,0.7452324071222168,0.2547675928777833,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.05786572935152323, ""300274"": 0.046565721391563376, ""515180"": 0.2536451053718096, ""600150"": 0.10122198175977505, ""600900"": 0.1511338694356941, ""601899"": 0.10071363519749728, ""601939"": 0.15447178005883103, ""688008"": 0.06445349485028522, ""688676"": 0.06992868258302119}","{""002156"": 0.058559839813594285, ""300274"": 0.04711152222234796, ""515180"": 0.2547675928777833, ""600150"": 0.09996984349551961, ""600900"": 0.14993785260750636, ""601899"": 0.10053745626761643, ""601939"": 0.15391414033920703, ""688008"": 0.06548771414159955, ""688676"": 0.0697140382348256}",0.0
2024-01-11,-0.004275009556868511,0.0,-0.004275009556868511,0.9840820197428123,0.0,0.7459580560444256,0.2540419439555746,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.058559839813594285, ""300274"": 0.04711152222234796, ""515180"": 0.2547675928777833, ""600150"": 0.09996984349551961, ""600900"": 0.14993785260750636, ""601899"": 0.10053745626761643, ""601939"": 0.15391414033920703, ""688008"": 0.06548771414159955, ""688676"": 0.0697140382348256}","{""002156"": 0.05813109745904517, ""300274"": 0.049959061236866185, ""515180"": 0.2540419439555746, ""600150"": 0.10039905039546074, ""600900"": 0.1496380511953287, ""601899"": 0.10078090050817848, ""601939"": 0.1517428692991579, ""688008"": 0.06449654249072728, ""688676"": 0.07081048345966111}",0.0
2024-01-12,-0.0034710119102831227,0.0,-0.0034710119102831227,0.9806662593315896,0.0,0.7464425492613443,0.2535574507386558,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.05813109745904517, ""300274"": 0.049959061236866185, ""515180"": 0.2540419439555746, ""600150"": 0.10039905039546074, ""600900"": 0.1496380511953287, ""601899"": 0.10078090050817848, ""601939"": 0.1517428692991579, ""688008"": 0.06449654249072728, ""688676"": 0.07081048345966111}","{""002156"": 0.05782167640147269, ""300274"": 0.05100145250768001, ""515180"": 0.2535574507386558, ""600150"": 0.10289348175926613, ""600900"": 0.1480471063609614, ""601899"": 0.09886566889282855, ""601939"": 0.1508504327341582, ""688008"": 0.06664838432067412, ""688676"": 0.07031434628430319}",0.0
2024-01-15,0.0054031715470889705,0.0,0.0054031715470889705,0.9859649673612002,0.0,0.7475782030046172,0.2524217969953829,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.05782167640147269, ""300274"": 0.05100145250768001, ""515180"": 0.2535574507386558, ""600150"": 0.10289348175926613, ""600900"": 0.1480471063609614, ""601899"": 0.09886566889282855, ""601939"": 0.1508504327341582, ""688008"": 0.06664838432067412, ""688676"": 0.07031434628430319}","{""002156"": 0.0568037869244482, ""300274"": 0.05099861936917004, ""515180"": 0.2524217969953829, ""600150"": 0.10198498418600788, ""600900"": 0.15007669302205032, ""601899"": 0.09927355258774342, ""601939"": 0.15145307819722967, ""688008"": 0.06413376555076379, ""688676"": 0.07285372316720383}",0.0
2024-01-16,0.004700307327778896,0.0,0.004700307327778896,0.9905993057222213,0.0,0.7471775600396247,0.25282243996037534,0.0,8,"[""002156"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688008"", ""688676""]","{""002156"": 0.0568037869244482, ""300274"": 0.05099861936917004, ""515180"": 0.2524217969953829, ""600150"": 0.10198498418600788, ""600900"": 0.15007669302205032, ""601899"": 0.09927355258774342, ""601939"": 0.15145307819722967, ""688008"": 0.06413376555076379, ""688676"": 0.07285372316720383}","{""002156"": 0.059212631869584115, ""300274"": 0.05046518923034048, ""515180"": 0.25282243996037534, ""600150"": 0.1012601563935445, ""600900"": 0.14894197202944984, ""601899"": 0.09778083145744822, ""601939"": 0.15130722212410408, ""688008"": 0.0633209875566057, ""688676"": 0.07488856937854774}",0.0
2024-01-17,0.0028973469026423093,0.0001316867494561878,0.0027656601531861214,0.993338966749831,0.0893875263936985,0.75,0.25,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.059212631869584115, ""300274"": 0.05046518923034048, ""515180"": 0.25282243996037534, ""600150"": 0.1012601563935445, ""600900"": 0.14894197202944984, ""601899"": 0.09778083145744822, ""601939"": 0.15130722212410408, ""688008"": 0.0633209875566057, ""688676"": 0.07488856937854774}","{""002156"": 0.05309947866840412, ""300017"": 0.04828807807124335, ""300274"": 0.04431871762900251, ""515180"": 0.25, ""600150"": 0.1059689254821047, ""600900"": 0.15, ""601899"": 0.13332242362984997, ""601939"": 0.15, ""688676"": 0.06500237651939535}",0.0
2024-01-18,-0.0230628241209954,0.0,-0.0230628241209954,0.9704297648671484,0.0,0.7484277758027456,0.25157222419725445,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.05309947866840412, ""300017"": 0.04828807807124335, ""300274"": 0.04431871762900251, ""515180"": 0.25, ""600150"": 0.1059689254821047, ""600900"": 0.15, ""601899"": 0.13332242362984997, ""601939"": 0.15, ""688676"": 0.06500237651939535}","{""002156"": 0.05167514743330258, ""300017"": 0.047891803341291644, ""300274"": 0.04398228073887116, ""515180"": 0.25157222419725445, ""600150"": 0.10486940853969096, ""600900"": 0.15169449124883427, ""601899"": 0.13087571163314643, ""601939"": 0.15211888766902068, ""688676"": 0.06532004519858778}",0.0
2024-01-19,0.006712996027178528,0.0,0.006712996027178528,0.9769442560233573,0.0,0.7521425027206354,0.24785749727936443,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.05167514743330258, ""300017"": 0.047891803341291644, ""300274"": 0.04398228073887116, ""515180"": 0.25157222419725445, ""600150"": 0.10486940853969096, ""600900"": 0.15169449124883427, ""601899"": 0.13087571163314643, ""601939"": 0.15211888766902068, ""688676"": 0.06532004519858778}","{""002156"": 0.05391457388459883, ""300017"": 0.04967067319779642, ""300274"": 0.046490827003211874, ""515180"": 0.24785749727936443, ""600150"": 0.10443369379147187, ""600900"": 0.150682957156082, ""601899"": 0.13155373363137945, ""601939"": 0.14997434765921494, ""688676"": 0.0654216963968801}",0.0
2024-01-22,-0.007781448737157218,0.0,-0.007781448737157218,0.9693422143760514,0.0,0.750654944712641,0.24934505528735879,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.05391457388459883, ""300017"": 0.04967067319779642, ""300274"": 0.046490827003211874, ""515180"": 0.24785749727936443, ""600150"": 0.10443369379147187, ""600900"": 0.150682957156082, ""601899"": 0.13155373363137945, ""601939"": 0.14997434765921494, ""688676"": 0.0654216963968801}","{""002156"": 0.056839542544913024, ""300017"": 0.04512596368584517, ""300274"": 0.045242261250597944, ""515180"": 0.24934505528735879, ""600150"": 0.10529066179584286, ""600900"": 0.15082942824990944, ""601899"": 0.1338878514457339, ""601939"": 0.15029623817457732, ""688676"": 0.06314299756522143}",0.0
2024-01-23,-0.019236345608814723,0.0,-0.019236345608814723,0.9506956125270999,0.0,0.7559989342289767,0.24400106577102312,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.056839542544913024, ""300017"": 0.04512596368584517, ""300274"": 0.045242261250597944, ""515180"": 0.24934505528735879, ""600150"": 0.10529066179584286, ""600900"": 0.15082942824990944, ""601899"": 0.1338878514457339, ""601939"": 0.15029623817457732, ""688676"": 0.06314299756522143}","{""002156"": 0.05522092164999773, ""300017"": 0.044769625339892455, ""300274"": 0.047165361679606305, ""515180"": 0.24400106577102312, ""600150"": 0.10441507036557296, ""600900"": 0.15378774241337245, ""601899"": 0.13292839834047757, ""601939"": 0.15324409453965193, ""688676"": 0.0644677199004053}",0.0
2024-01-24,0.01279095445565202,0.0,0.01279095445565202,0.9628559168081221,0.0,0.7547168731371849,0.24528312686281495,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.05522092164999773, ""300017"": 0.044769625339892455, ""300274"": 0.047165361679606305, ""515180"": 0.24400106577102312, ""600150"": 0.10441507036557296, ""600900"": 0.15378774241337245, ""601899"": 0.13292839834047757, ""601939"": 0.15324409453965193, ""688676"": 0.0644677199004053}","{""002156"": 0.055371748808722955, ""300017"": 0.046010571350827936, ""300274"": 0.04755342323155161, ""515180"": 0.24528312686281495, ""600150"": 0.1053122632022212, ""600900"": 0.15296216881962318, ""601899"": 0.1313807092745335, ""601939"": 0.15245542417928334, ""688676"": 0.06367056427042124}",0.0
2024-01-25,0.016719731658328817,0.0,0.016719731658328817,0.978954609362788,0.0,0.7524256067818367,0.24757439321816332,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.055371748808722955, ""300017"": 0.046010571350827936, ""300274"": 0.04755342323155161, ""515180"": 0.24528312686281495, ""600150"": 0.1053122632022212, ""600900"": 0.15296216881962318, ""601899"": 0.1313807092745335, ""601939"": 0.15245542417928334, ""688676"": 0.06367056427042124}","{""002156"": 0.0518319079467585, ""300017"": 0.046396072931291575, ""300274"": 0.04479277128162113, ""515180"": 0.24757439321816332, ""600150"": 0.10684960714621926, ""600900"": 0.1544738826842119, ""601899"": 0.13179942765796845, ""601939"": 0.15417778478890173, ""688676"": 0.06210415234486416}",0.0
2024-01-26,0.016817670259348497,0.0,0.016817670259348497,0.9954183451819207,0.0,0.7498557784696038,0.25014422153039617,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.0518319079467585, ""300017"": 0.046396072931291575, ""300274"": 0.04479277128162113, ""515180"": 0.24757439321816332, ""600150"": 0.10684960714621926, ""600900"": 0.1544738826842119, ""601899"": 0.13179942765796845, ""601939"": 0.15417778478890173, ""688676"": 0.06210415234486416}","{""002156"": 0.051994026585557726, ""300017"": 0.04494227697966357, ""300274"": 0.04414198217968279, ""515180"": 0.25014422153039617, ""600150"": 0.11025610712786718, ""600900"": 0.1518469499682795, ""601899"": 0.13317074913434263, ""601939"": 0.15245965978725112, ""688676"": 0.061044026706959284}",0.0
2024-01-29,0.0022157155091020835,0.0,0.0022157155091020835,0.997623909047385,0.0,0.7464188889728333,0.2535811110271667,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.051994026585557726, ""300017"": 0.04494227697966357, ""300274"": 0.04414198217968279, ""515180"": 0.25014422153039617, ""600150"": 0.11025610712786718, ""600900"": 0.1518469499682795, ""601899"": 0.13317074913434263, ""601939"": 0.15245965978725112, ""688676"": 0.061044026706959284}","{""002156"": 0.0479097523430789, ""300017"": 0.043659891673429006, ""300274"": 0.04246664318295901, ""515180"": 0.2535811110271667, ""600150"": 0.10956986799438329, ""600900"": 0.15323565723381566, ""601899"": 0.13452146853377323, ""601939"": 0.15682628106791602, ""688676"": 0.0582293269434782}",0.0
2024-01-30,-0.011010400147995088,0.0,-0.011010400147995088,0.9866396706115662,0.0,0.7435957758654759,0.256404224134524,0.0,8,"[""002156"", ""300017"", ""300274"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.0479097523430789, ""300017"": 0.043659891673429006, ""300274"": 0.04246664318295901, ""515180"": 0.2535811110271667, ""600150"": 0.10956986799438329, ""600900"": 0.15323565723381566, ""601899"": 0.13452146853377323, ""601939"": 0.15682628106791602, ""688676"": 0.0582293269434782}","{""002156"": 0.04505672699636353, ""300017"": 0.041375816445799976, ""300274"": 0.040165125844697294, ""515180"": 0.256404224134524, ""600150"": 0.11138625262147483, ""600900"": 0.15617668428589143, ""601899"": 0.13537930440424709, ""601939"": 0.15885199222446092, ""688676"": 0.055203873042540826}",0.0
2024-01-31,-0.006301445461876052,0.00014921320975869794,-0.00645065867163475,0.9802751948645568,0.10147265764712086,0.75,0.25,0.0,8,"[""300017"", ""300274"", ""301291"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""002156"": 0.04505672699636353, ""300017"": 0.041375816445799976, ""300274"": 0.040165125844697294, ""515180"": 0.256404224134524, ""600150"": 0.11138625262147483, ""600900"": 0.15617668428589143, ""601899"": 0.13537930440424709, ""601939"": 0.15885199222446092, ""688676"": 0.055203873042540826}","{""300017"": 0.043695175669607664, ""300274"": 0.059896712596125855, ""301291"": 0.06379690408582114, ""515180"": 0.25, ""600150"": 0.09965380628927435, ""600900"": 0.15, ""601899"": 0.11024411552931376, ""601939"": 0.15, ""688676"": 0.0727132858298572}",0.0
2024-02-01,-0.006993973563906772,0.0,-0.006993973563906772,0.9734191760663206,0.0,0.7480154041760735,0.25198459582392646,0.0,8,"[""300017"", ""300274"", ""301291"", ""600150"", ""600900"", ""601899"", ""601939"", ""688676""]","{""300017"": 0.043695175669607664, ""300274"": 0.059896712596125855, ""301291"": 0.06379690408582114, ""515180"": 0.25, ""600150"": 0.09965380628927435, ""600900"": 0.15, ""601899"": 0.11024411552931376, ""601939"": 0.15, ""688676"": 0.0727132858298572}","{""300017"": 0.044198152527561464, ""300274"": 0.059539017539625094, ""301291"": 0.06060072804750884, ""515180"": 0.25198459582392646, ""600150"": 0.09798495300004816, ""600900"": 0.1526154486468965, ""601899"": 0.10975419603541543, ""601939"": 0.15132488677794198, ""688676"": 0.07199802160107603}",0.0
