date,gross_return,transaction_cost,net_return,equity,one_way_turnover,equity_exposure,etf_weight,cash_weight,holding_count,holdings,return_weights,asset_weights,target_drift_due_to_trade_lock,pending_execution
2024-10-08,0.18217811091421418,0.0,0.18217811091421418,1.532492377637764,0.0,0.7500723878468778,0.24992761215312193,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.04785245317375158, ""002594"": 0.09111771379947914, ""300133"": 0.04968871238144882, ""301291"": 0.04993478991991061, ""515180"": 0.2520266856281893, ""600150"": 0.06514337364708113, ""600900"": 0.10932253857423782, ""600938"": 0.04944365964501895, ""601872"": 0.045623823348328686, ""601899"": 0.05789722677976503, ""601939"": 0.08498954593281541, ""688008"": 0.06818172584099692, ""688183"": 0.0287777513289763}","{""002463"": 0.04821652644948644, ""002594"": 0.09007010870587469, ""300133"": 0.054324547448400734, ""301291"": 0.053765163912287965, ""515180"": 0.24992761215312193, ""600150"": 0.06408013438310134, ""600900"": 0.10341285889189908, ""600938"": 0.049365904895178274, ""601872"": 0.04388193042338058, ""601899"": 0.05417384406537983, ""601939"": 0.07923042801157726, ""688008"": 0.07818506843721883, ""688183"": 0.03136587222309277}",0.0,False
2024-10-09,-0.08325423878155495,0.0,-0.08325423878155495,1.4049058912989967,0.0,0.7540310474445172,0.2459689525554824,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.04821652644948644, ""002594"": 0.09007010870587469, ""300133"": 0.054324547448400734, ""301291"": 0.053765163912287965, ""515180"": 0.24992761215312193, ""600150"": 0.06408013438310134, ""600900"": 0.10341285889189908, ""600938"": 0.049365904895178274, ""601872"": 0.04388193042338058, ""601899"": 0.05417384406537983, ""601939"": 0.07923042801157726, ""688008"": 0.07818506843721883, ""688183"": 0.03136587222309277}","{""002463"": 0.05237606022718285, ""002594"": 0.09145181360775784, ""300133"": 0.05464166275281352, ""301291"": 0.05082723553077472, ""515180"": 0.2459689525554824, ""600150"": 0.06458020257463447, ""600900"": 0.10143644900451466, ""600938"": 0.049085374965016366, ""601872"": 0.04285541854196535, ""601899"": 0.05284273159424772, ""601939"": 0.08139433654794788, ""688008"": 0.0807032691653149, ""688183"": 0.03183649293234695}",0.0,False
2024-10-10,-0.03889201212506203,0.0,-0.03889201212506203,1.350266274340025,0.0,0.760718401530583,0.23928159846941655,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.05237606022718285, ""002594"": 0.09145181360775784, ""300133"": 0.05464166275281352, ""301291"": 0.05082723553077472, ""515180"": 0.2459689525554824, ""600150"": 0.06458020257463447, ""600900"": 0.10143644900451466, ""600938"": 0.049085374965016366, ""601872"": 0.04285541854196535, ""601899"": 0.05284273159424772, ""601939"": 0.08139433654794788, ""688008"": 0.0807032691653149, ""688183"": 0.03183649293234695}","{""002463"": 0.05462223358946844, ""002594"": 0.09361813907435731, ""300133"": 0.05082975680327751, ""301291"": 0.05015296785172739, ""515180"": 0.23928159846941655, ""600150"": 0.06414544123001946, ""600900"": 0.10405779565417857, ""600938"": 0.04816362075886575, ""601872"": 0.04022401295278233, ""601899"": 0.05263430310261279, ""601939"": 0.08397416056358384, ""688008"": 0.08732645369995663, ""688183"": 0.03096951624975301}",0.0,False
2024-10-11,0.005681350616879237,0.0,0.005681350616879237,1.357937610470698,0.0,0.7517998117311091,0.2482001882688906,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.05462223358946844, ""002594"": 0.09361813907435731, ""300133"": 0.05082975680327751, ""301291"": 0.05015296785172739, ""515180"": 0.23928159846941655, ""600150"": 0.06414544123001946, ""600900"": 0.10405779565417857, ""600938"": 0.04816362075886575, ""601872"": 0.04022401295278233, ""601899"": 0.05263430310261279, ""601939"": 0.08397416056358384, ""688008"": 0.08732645369995663, ""688183"": 0.03096951624975301}","{""002463"": 0.0502558864737172, ""002594"": 0.09431640246451622, ""300133"": 0.04841992319418377, ""301291"": 0.048254204368815626, ""515180"": 0.2482001882688906, ""600150"": 0.06670223727745599, ""600900"": 0.10579886464067506, ""600938"": 0.0510377443192599, ""601872"": 0.04144375139166262, ""601899"": 0.05433709703226831, ""601939"": 0.0864573976444877, ""688008"": 0.07514839417677543, ""688183"": 0.029627908747291293}",0.0,False
2024-10-14,-0.021548614573314303,0.0,-0.021548614573314303,1.3286759362880576,0.0,0.7523594440068982,0.24764055599310136,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.0502558864737172, ""002594"": 0.09431640246451622, ""300133"": 0.04841992319418377, ""301291"": 0.048254204368815626, ""515180"": 0.2482001882688906, ""600150"": 0.06670223727745599, ""600900"": 0.10579886464067506, ""600938"": 0.0510377443192599, ""601872"": 0.04144375139166262, ""601899"": 0.05433709703226831, ""601939"": 0.0864573976444877, ""688008"": 0.07514839417677543, ""688183"": 0.029627908747291293}","{""002463"": 0.05259909467899064, ""002594"": 0.09232782008978534, ""300133"": 0.0466970148747988, ""301291"": 0.04486202536529413, ""515180"": 0.24764055599310136, ""600150"": 0.06533450097993368, ""600900"": 0.108208232742758, ""600938"": 0.05143687603815217, ""601872"": 0.042048382838140975, ""601899"": 0.05471609771649072, ""601939"": 0.09017512375779527, ""688008"": 0.07359610359201439, ""688183"": 0.030358171332744165}",0.0,False
2024-10-15,0.018947321823144358,0.0,0.018947321823144358,1.353850786851575,0.0,0.7520044074125556,0.24799559258744402,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.05259909467899064, ""002594"": 0.09232782008978534, ""300133"": 0.0466970148747988, ""301291"": 0.04486202536529413, ""515180"": 0.24764055599310136, ""600150"": 0.06533450097993368, ""600900"": 0.108208232742758, ""600938"": 0.05143687603815217, ""601872"": 0.042048382838140975, ""601899"": 0.05471609771649072, ""601939"": 0.09017512375779527, ""688008"": 0.07359610359201439, ""688183"": 0.030358171332744165}","{""002463"": 0.05232884448104058, ""002594"": 0.09199246524530613, ""300133"": 0.04704530748523947, ""301291"": 0.04631860355248436, ""515180"": 0.24799559258744402, ""600150"": 0.06346361019595587, ""600900"": 0.10650756080767716, ""600938"": 0.04920353083070996, ""601872"": 0.042052636938763495, ""601899"": 0.0541667598755661, ""601939"": 0.09158353655691044, ""688008"": 0.07347771789684492, ""688183"": 0.033863833546057064}",0.0,False
2024-10-16,-0.03897044429361429,0.0,-0.03897044429361429,1.3010906201807098,0.0,0.7483000556468973,0.2516999443531023,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.05232884448104058, ""002594"": 0.09199246524530613, ""300133"": 0.04704530748523947, ""301291"": 0.04631860355248436, ""515180"": 0.24799559258744402, ""600150"": 0.06346361019595587, ""600900"": 0.10650756080767716, ""600938"": 0.04920353083070996, ""601872"": 0.042052636938763495, ""601899"": 0.0541667598755661, ""601939"": 0.09158353655691044, ""688008"": 0.07347771789684492, ""688183"": 0.033863833546057064}","{""002463"": 0.05103120048482116, ""002594"": 0.0917400701051719, ""300133"": 0.04752882556908282, ""301291"": 0.045667829615438554, ""515180"": 0.2516999443531023, ""600150"": 0.0637395836517753, ""600900"": 0.10880095897027617, ""600938"": 0.049794191535792016, ""601872"": 0.04048581252085325, ""601899"": 0.054901991471638746, ""601939"": 0.09097572155119693, ""688008"": 0.071811480373766, ""688183"": 0.03182238979708445}",0.0,False
2024-10-17,0.017607913042804117,0.0,0.017607913042804117,1.32400011068166,0.0,0.7462180751099473,0.25378192489005225,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.05103120048482116, ""002594"": 0.0917400701051719, ""300133"": 0.04752882556908282, ""301291"": 0.045667829615438554, ""515180"": 0.2516999443531023, ""600150"": 0.0637395836517753, ""600900"": 0.10880095897027617, ""600938"": 0.049794191535792016, ""601872"": 0.04048581252085325, ""601899"": 0.054901991471638746, ""601939"": 0.09097572155119693, ""688008"": 0.071811480373766, ""688183"": 0.03182238979708445}","{""002463"": 0.05040669127328517, ""002594"": 0.08999957249919062, ""300133"": 0.04849474943377349, ""301291"": 0.04593458065540272, ""515180"": 0.25378192489005225, ""600150"": 0.0636510416239434, ""600900"": 0.10663967831172563, ""600938"": 0.04975329439724966, ""601872"": 0.04046547273082023, ""601899"": 0.05531961398099193, ""601939"": 0.09134294855736302, ""688008"": 0.0714819940746775, ""688183"": 0.0327284375715239}",0.0,False
2024-10-18,-0.01188182286660175,0.0,-0.01188182286660175,1.3082685758911792,0.0,0.7477069100241959,0.25229308997580363,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.05040669127328517, ""002594"": 0.08999957249919062, ""300133"": 0.04849474943377349, ""301291"": 0.04593458065540272, ""515180"": 0.25378192489005225, ""600150"": 0.0636510416239434, ""600900"": 0.10663967831172563, ""600938"": 0.04975329439724966, ""601872"": 0.04046547273082023, ""601899"": 0.05531961398099193, ""601939"": 0.09134294855736302, ""688008"": 0.0714819940746775, ""688183"": 0.0327284375715239}","{""002463"": 0.051392142594721885, ""002594"": 0.0901122383656559, ""300133"": 0.05057296159956975, ""301291"": 0.045648546434696256, ""515180"": 0.25229308997580363, ""600150"": 0.06214806726712994, ""600900"": 0.10627014164798129, ""600938"": 0.05026850550907255, ""601872"": 0.04020110322230774, ""601899"": 0.05553499944877739, ""601939"": 0.09170454003196464, ""688008"": 0.06982346775191947, ""688183"": 0.03403019615039909}",0.0,False
2024-10-21,0.04218769730846685,0.0,0.04218769730846685,1.3634614145690553,0.0,0.7543207170138305,0.2456792829861689,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.051392142594721885, ""002594"": 0.0901122383656559, ""300133"": 0.05057296159956975, ""301291"": 0.045648546434696256, ""515180"": 0.25229308997580363, ""600150"": 0.06214806726712994, ""600900"": 0.10627014164798129, ""600938"": 0.05026850550907255, ""601872"": 0.04020110322230774, ""601899"": 0.05553499944877739, ""601939"": 0.09170454003196464, ""688008"": 0.06982346775191947, ""688183"": 0.03403019615039909}","{""002463"": 0.05394300853441484, ""002594"": 0.09058337746096523, ""300133"": 0.0495828129051082, ""301291"": 0.04617242455992312, ""515180"": 0.2456792829861689, ""600150"": 0.06206304697996108, ""600900"": 0.1021229646922906, ""600938"": 0.047980064060317074, ""601872"": 0.04037515492180202, ""601899"": 0.05571058892691325, ""601939"": 0.08799234559072128, ""688008"": 0.07770341815294281, ""688183"": 0.04009151022847106}",0.0,False
2024-10-22,-0.006304031121455975,0.0002727877800785719,-0.0065768189015345474,1.3544941757662046,0.22732315006547676,0.5307764123720851,0.46922358762791494,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.05394300853441484, ""002594"": 0.09058337746096523, ""300133"": 0.0495828129051082, ""301291"": 0.04617242455992312, ""515180"": 0.2456792829861689, ""600150"": 0.06206304697996108, ""600900"": 0.1021229646922906, ""600938"": 0.047980064060317074, ""601872"": 0.04037515492180202, ""601899"": 0.05571058892691325, ""601939"": 0.08799234559072128, ""688008"": 0.07770341815294281, ""688183"": 0.04009151022847106}","{""002463"": 0.03389545049759263, ""002594"": 0.04854343964013372, ""300133"": 0.02867302480914185, ""301291"": 0.0356684896025139, ""515180"": 0.46922358762791494, ""600150"": 0.04553497414708207, ""600900"": 0.09629563621504568, ""600938"": 0.04447671255238928, ""601872"": 0.039326702140319865, ""601899"": 0.048217440817603714, ""601939"": 0.06086594200510084, ""688008"": 0.026960897937686332, ""688183"": 0.0223177020074752}",0.0,False
2024-10-23,0.00615808287555291,0.0,0.00615808287555291,1.3628352631550267,0.0,0.5288708039824844,0.4711291960175155,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.03389545049759263, ""002594"": 0.04854343964013372, ""300133"": 0.02867302480914185, ""301291"": 0.0356684896025139, ""515180"": 0.46922358762791494, ""600150"": 0.04553497414708207, ""600900"": 0.09629563621504568, ""600938"": 0.04447671255238928, ""601872"": 0.039326702140319865, ""601899"": 0.048217440817603714, ""601939"": 0.06086594200510084, ""688008"": 0.026960897937686332, ""688183"": 0.0223177020074752}","{""002463"": 0.03324736923498986, ""002594"": 0.04820628384658232, ""300133"": 0.029934989087111147, ""301291"": 0.03639011098194732, ""515180"": 0.4711291960175155, ""600150"": 0.04518568876375153, ""600900"": 0.0961477016912352, ""600938"": 0.04413812447323238, ""601872"": 0.03944328338591331, ""601899"": 0.04783690808076566, ""601939"": 0.06041120403480488, ""688008"": 0.02671825004021051, ""688183"": 0.02121089036194031}",0.0,False
2024-10-24,-0.0033029590233865265,0.0,-0.0033029590233865265,1.3583338741251993,0.0,0.5273095267184904,0.47269047328150954,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.03324736923498986, ""002594"": 0.04820628384658232, ""300133"": 0.029934989087111147, ""301291"": 0.03639011098194732, ""515180"": 0.4711291960175155, ""600150"": 0.04518568876375153, ""600900"": 0.0961477016912352, ""600938"": 0.04413812447323238, ""601872"": 0.03944328338591331, ""601899"": 0.04783690808076566, ""601939"": 0.06041120403480488, ""688008"": 0.02671825004021051, ""688183"": 0.02121089036194031}","{""002463"": 0.032537675588278046, ""002594"": 0.04903221103222052, ""300133"": 0.02847178790642706, ""301291"": 0.03756090951563803, ""515180"": 0.47269047328150954, ""600150"": 0.045595130249037184, ""600900"": 0.09639251010010991, ""600938"": 0.044067966522497136, ""601872"": 0.03909604787318008, ""601899"": 0.04656699946945158, ""601939"": 0.06052891407209341, ""688008"": 0.026109641485473754, ""688183"": 0.02134973290408369}",0.0,False
2024-10-25,-0.0028090614174825926,0.0,-0.0028090614174825926,1.3545182308473345,0.0,0.528196481564374,0.4718035184356259,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.032537675588278046, ""002594"": 0.04903221103222052, ""300133"": 0.02847178790642706, ""301291"": 0.03756090951563803, ""515180"": 0.47269047328150954, ""600150"": 0.045595130249037184, ""600900"": 0.09639251010010991, ""600938"": 0.044067966522497136, ""601872"": 0.03909604787318008, ""601899"": 0.04656699946945158, ""601939"": 0.06052891407209341, ""688008"": 0.026109641485473754, ""688183"": 0.02134973290408369}","{""002463"": 0.034144727331797, ""002594"": 0.048380904899446256, ""300133"": 0.028592166671027933, ""301291"": 0.03835449793242937, ""515180"": 0.4718035184356259, ""600150"": 0.04444508626375421, ""600900"": 0.09644197378845437, ""600938"": 0.04400845803131448, ""601872"": 0.03854715234775998, ""601899"": 0.04618249212227833, ""601939"": 0.060782141778027224, ""688008"": 0.02668702254262127, ""688183"": 0.02162985785546363}",0.0,False
2024-10-28,0.0024533783271712154,0.0,0.0024533783271712154,1.3578413765186537,0.0,0.5300888553297954,0.46991114467020456,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.034144727331797, ""002594"": 0.048380904899446256, ""300133"": 0.028592166671027933, ""301291"": 0.03835449793242937, ""515180"": 0.4718035184356259, ""600150"": 0.04444508626375421, ""600900"": 0.09644197378845437, ""600938"": 0.04400845803131448, ""601872"": 0.03854715234775998, ""601899"": 0.04618249212227833, ""601939"": 0.060782141778027224, ""688008"": 0.02668702254262127, ""688183"": 0.02162985785546363}","{""002463"": 0.03455165601830142, ""002594"": 0.04906936793341988, ""300133"": 0.03397254638872348, ""301291"": 0.038560797585781556, ""515180"": 0.46991114467020456, ""600150"": 0.04446620982213286, ""600900"": 0.09450756241865814, ""600938"": 0.04278491431622831, ""601872"": 0.038512578068333324, ""601899"": 0.0454407266777241, ""601939"": 0.060303317724514006, ""688008"": 0.026664566594538457, ""688183"": 0.021254611781439864}",0.0,False
2024-10-29,0.006039268637736613,0.0,0.006039268637736613,1.366041745358884,0.0,0.5255770817344718,0.4744229182655281,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.03455165601830142, ""002594"": 0.04906936793341988, ""300133"": 0.03397254638872348, ""301291"": 0.038560797585781556, ""515180"": 0.46991114467020456, ""600150"": 0.04446620982213286, ""600900"": 0.09450756241865814, ""600938"": 0.04278491431622831, ""601872"": 0.038512578068333324, ""601899"": 0.0454407266777241, ""601939"": 0.060303317724514006, ""688008"": 0.026664566594538457, ""688183"": 0.021254611781439864}","{""002463"": 0.03276969789443465, ""002594"": 0.0487748037905757, ""300133"": 0.03572055138813101, ""301291"": 0.03765799407149788, ""515180"": 0.4744229182655281, ""600150"": 0.044821390246660035, ""600900"": 0.09394023212098816, ""600938"": 0.04231286954109213, ""601872"": 0.037865542752441514, ""601899"": 0.04536679791157769, ""601939"": 0.05912110096240474, ""688008"": 0.026392189966826057, ""688183"": 0.020833911087842254}",0.0,False
2024-10-30,-0.015229960205060919,0.0,-0.015229960205060919,1.3452369839386162,0.0,0.5279197729715035,0.47208022702849645,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.03276969789443465, ""002594"": 0.0487748037905757, ""300133"": 0.03572055138813101, ""301291"": 0.03765799407149788, ""515180"": 0.4744229182655281, ""600150"": 0.044821390246660035, ""600900"": 0.09394023212098816, ""600938"": 0.04231286954109213, ""601872"": 0.037865542752441514, ""601899"": 0.04536679791157769, ""601939"": 0.05912110096240474, ""688008"": 0.026392189966826057, ""688183"": 0.020833911087842254}","{""002463"": 0.03243241085996137, ""002594"": 0.048551424258092404, ""300133"": 0.032996404528184885, ""301291"": 0.03784002742825407, ""515180"": 0.47208022702849645, ""600150"": 0.04462061361298543, ""600900"": 0.09606387579705995, ""600938"": 0.042681483208136674, ""601872"": 0.03742562734414807, ""601899"": 0.04629919287889937, ""601939"": 0.05986885828110894, ""688008"": 0.026163275194149908, ""688183"": 0.02297657958052248}",0.0,False
2024-10-31,-0.002177490847951849,0.0,-0.002177490847951849,1.3423077427177637,0.0,0.5302476186237046,0.4697523813762954,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.03243241085996137, ""002594"": 0.048551424258092404, ""300133"": 0.032996404528184885, ""301291"": 0.03784002742825407, ""515180"": 0.47208022702849645, ""600150"": 0.04462061361298543, ""600900"": 0.09606387579705995, ""600938"": 0.042681483208136674, ""601872"": 0.03742562734414807, ""601899"": 0.04629919287889937, ""601939"": 0.05986885828110894, ""688008"": 0.026163275194149908, ""688183"": 0.02297657958052248}","{""002463"": 0.032438114806606175, ""002594"": 0.04849570167858774, ""300133"": 0.0313657341555871, ""301291"": 0.04093732582293936, ""515180"": 0.4697523813762954, ""600150"": 0.04472993212155705, ""600900"": 0.09724457432979093, ""600938"": 0.041881731650353506, ""601872"": 0.037688669063262195, ""601899"": 0.04556184475364001, ""601939"": 0.05999950665773779, ""688008"": 0.026843078467302085, ""688183"": 0.023061405116340652}",0.0,False
2024-11-01,-0.008875540598139688,0.0,-0.008875540598139688,1.330394035852075,0.0,0.529052629910411,0.4709473700895889,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.032438114806606175, ""002594"": 0.04849570167858774, ""300133"": 0.0313657341555871, ""301291"": 0.04093732582293936, ""515180"": 0.4697523813762954, ""600150"": 0.04472993212155705, ""600900"": 0.09724457432979093, ""600938"": 0.041881731650353506, ""601872"": 0.037688669063262195, ""601899"": 0.04556184475364001, ""601939"": 0.05999950665773779, ""688008"": 0.026843078467302085, ""688183"": 0.023061405116340652}","{""002463"": 0.03225260615331412, ""002594"": 0.047478695929520726, ""300133"": 0.03369176263677743, ""301291"": 0.040264484037149925, ""515180"": 0.4709473700895889, ""600150"": 0.04325030364029112, ""600900"": 0.0963442974104244, ""600938"": 0.04239276666041217, ""601872"": 0.038026171895714445, ""601899"": 0.044978116655039826, ""601939"": 0.060284145737408354, ""688008"": 0.026415408903205716, ""688183"": 0.023673870251152772}",0.0,False
2024-11-04,0.007847104186554913,0.0,0.007847104186554913,1.3408337764605773,0.0,0.5259959677836914,0.4740040322163086,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.03225260615331412, ""002594"": 0.047478695929520726, ""300133"": 0.03369176263677743, ""301291"": 0.040264484037149925, ""515180"": 0.4709473700895889, ""600150"": 0.04325030364029112, ""600900"": 0.0963442974104244, ""600938"": 0.04239276666041217, ""601872"": 0.038026171895714445, ""601899"": 0.044978116655039826, ""601939"": 0.060284145737408354, ""688008"": 0.026415408903205716, ""688183"": 0.023673870251152772}","{""002463"": 0.031276771537234994, ""002594"": 0.04756662424292122, ""300133"": 0.03087261594477444, ""301291"": 0.03878936620012348, ""515180"": 0.4740040322163086, ""600150"": 0.04321252233021809, ""600900"": 0.09735147439732571, ""600938"": 0.04278791520190445, ""601872"": 0.038698469453888246, ""601899"": 0.046480177878615775, ""601939"": 0.060817535311880874, ""688008"": 0.025215465663637134, ""688183"": 0.02292702962116698}",0.0,False
2024-11-05,0.006201441879992093,0.0,0.006201441879992093,1.3491488791960278,0.0,0.5266900183097382,0.47330998169026195,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.031276771537234994, ""002594"": 0.04756662424292122, ""300133"": 0.03087261594477444, ""301291"": 0.03878936620012348, ""515180"": 0.4740040322163086, ""600150"": 0.04321252233021809, ""600900"": 0.09735147439732571, ""600938"": 0.04278791520190445, ""601872"": 0.038698469453888246, ""601899"": 0.046480177878615775, ""601939"": 0.060817535311880874, ""688008"": 0.025215465663637134, ""688183"": 0.02292702962116698}","{""002463"": 0.032144147711736355, ""002594"": 0.04858320025874238, ""300133"": 0.03064200683764378, ""301291"": 0.04152815559427935, ""515180"": 0.47330998169026195, ""600150"": 0.04300561865337236, ""600900"": 0.09611976890817793, ""600938"": 0.04198783231281779, ""601872"": 0.037617861089713545, ""601899"": 0.045906078200236594, ""601939"": 0.06035965489267119, ""688008"": 0.025499232628723327, ""688183"": 0.02329646122162351}",0.0,False
2024-11-06,0.017406399460589698,0.0,0.017406399460589698,1.3726327035191208,0.0,0.5289497312134362,0.47105026878656375,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.032144147711736355, ""002594"": 0.04858320025874238, ""300133"": 0.03064200683764378, ""301291"": 0.04152815559427935, ""515180"": 0.47330998169026195, ""600150"": 0.04300561865337236, ""600900"": 0.09611976890817793, ""600938"": 0.04198783231281779, ""601872"": 0.037617861089713545, ""601899"": 0.045906078200236594, ""601939"": 0.06035965489267119, ""688008"": 0.025499232628723327, ""688183"": 0.02329646122162351}","{""002463"": 0.032222590600601626, ""002594"": 0.04838106317613444, ""300133"": 0.03146567075433685, ""301291"": 0.042365959879544744, ""515180"": 0.47105026878656375, ""600150"": 0.04367164415187059, ""600900"": 0.09454834116476551, ""600938"": 0.041681350321704315, ""601872"": 0.03750636112095049, ""601899"": 0.04622326269421214, ""601939"": 0.05957186867099106, ""688008"": 0.026643166878494343, ""688183"": 0.02466845179983011}",0.0,False
2024-11-07,-0.014701425481730365,0.0,-0.014701425481730365,1.3524530461145483,0.0,0.5248838253794833,0.47511617462051664,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.032222590600601626, ""002594"": 0.04838106317613444, ""300133"": 0.03146567075433685, ""301291"": 0.042365959879544744, ""515180"": 0.47105026878656375, ""600150"": 0.04367164415187059, ""600900"": 0.09454834116476551, ""600938"": 0.041681350321704315, ""601872"": 0.03750636112095049, ""601899"": 0.04622326269421214, ""601939"": 0.05957186867099106, ""688008"": 0.026643166878494343, ""688183"": 0.02466845179983011}","{""002463"": 0.03149243967537898, ""002594"": 0.04700091014585121, ""300133"": 0.03169374831012695, ""301291"": 0.042825885509617266, ""515180"": 0.47511617462051664, ""600150"": 0.04344592309815195, ""600900"": 0.09436513335992608, ""600938"": 0.042169503397306275, ""601872"": 0.03782597285014548, ""601899"": 0.04424450690812057, ""601939"": 0.059632271432840576, ""688008"": 0.02606670801725967, ""688183"": 0.02412082267475834}",0.0,False
2024-11-08,0.026605839476065124,0.0,0.026605839476065124,1.3884361947583872,0.0,0.5245719084967624,0.47542809150323767,0.0,12,"[""002463"", ""002594"", ""300133"", ""301291"", ""600150"", ""600900"", ""600938"", ""601872"", ""601899"", ""601939"", ""688008"", ""688183""]","{""002463"": 0.03149243967537898, ""002594"": 0.04700091014585121, ""300133"": 0.03169374831012695, ""301291"": 0.042825885509617266, ""515180"": 0.47511617462051664, ""600150"": 0.04344592309815195, ""600900"": 0.09436513335992608, ""600938"": 0.042169503397306275, ""601872"": 0.03782597285014548, ""601899"": 0.04424450690812057, ""601939"": 0.059632271432840576, ""688008"": 0.02606670801725967, ""688183"": 0.02412082267475834}","{""002463"": 0.03134468573537089, ""002594"": 0.0476916016557578, ""300133"": 0.032126540677352024, ""301291"": 0.04291117700135285, ""515180"": 0.47542809150323767, ""600150"": 0.04359031451353983, ""600900"": 0.09350827856834175, ""600938"": 0.041223211193595115, ""601872"": 0.03766393602745851, ""601899"": 0.04485865956414458, ""601939"": 0.05873241122286085, ""688008"": 0.027170543878325435, ""688183"": 0.023750548458662753}",0.0,False
