date,gross_return,transaction_cost,net_return,equity,one_way_turnover,equity_exposure,etf_weight,cash_weight,holding_count,holdings,return_weights,asset_weights,target_drift_due_to_trade_lock,pending_execution,walk_forward_recipe_id,walk_forward_validation_fold,walk_forward_transition
2025-03-27,-0.003985566437926734,0.0,-0.003985566437926734,1.1589374540636033,0.0,0.7417774354058848,0.25822256459411486,1.118698827042702e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03560966385649912, ""002463"": 0.04781068304742416, ""002594"": 0.07083880317855973, ""002709"": 0.0638494644076563, ""300133"": 0.03554589279964109, ""300408"": 0.07558115524328586, ""301291"": 0.040373345727160836, ""515180"": 0.2579872082016197, ""600938"": 0.12441113843437789, ""601939"": 0.1228208015264323, ""688008"": 0.05014294840017537, ""688183"": 0.039035020359836275, ""688676"": 0.03599387481733098}","{""002281"": 0.0358385332844044, ""002463"": 0.046963563748172094, ""002594"": 0.07239236886333529, ""002709"": 0.06359489406198662, ""300133"": 0.03568813021365298, ""300408"": 0.07620124845236219, ""301291"": 0.04080700744981798, ""515180"": 0.25822256459411486, ""600938"": 0.12415347362761867, ""601939"": 0.12269839512630307, ""688008"": 0.05037787660611946, ""688183"": 0.03704983307920537, ""688676"": 0.03601211089290663}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-03-28,0.0009786842609691225,0.0,0.0009786842609691225,1.160071687909343,0.0,0.7422289576739568,0.25777104232604275,1.1176050445755962e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.0358385332844044, ""002463"": 0.046963563748172094, ""002594"": 0.07239236886333529, ""002709"": 0.06359489406198662, ""300133"": 0.03568813021365298, ""300408"": 0.07620124845236219, ""301291"": 0.04080700744981798, ""515180"": 0.25822256459411486, ""600938"": 0.12415347362761867, ""601939"": 0.12269839512630307, ""688008"": 0.05037787660611946, ""688183"": 0.03704983307920537, ""688676"": 0.03601211089290663}","{""002281"": 0.036195731060598105, ""002463"": 0.046756919276275656, ""002594"": 0.074348843386912, ""002709"": 0.06329491802652712, ""300133"": 0.03585142059243933, ""300408"": 0.07640441998851556, ""301291"": 0.040640250123848747, ""515180"": 0.25777104232604275, ""600938"": 0.12201939433719079, ""601939"": 0.12303838613023596, ""688008"": 0.05221220257783435, ""688183"": 0.03636029148097291, ""688676"": 0.03510618069260629}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-03-31,-0.008646249869422112,0.0,-0.008646249869422112,1.1500414182292364,0.0,0.7413862757802371,0.2586137242197625,1.127352415248733e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.036195731060598105, ""002463"": 0.046756919276275656, ""002594"": 0.074348843386912, ""002709"": 0.06329491802652712, ""300133"": 0.03585142059243933, ""300408"": 0.07640441998851556, ""301291"": 0.040640250123848747, ""515180"": 0.25777104232604275, ""600938"": 0.12201939433719079, ""601939"": 0.12303838613023596, ""688008"": 0.05221220257783435, ""688183"": 0.03636029148097291, ""688676"": 0.03510618069260629}","{""002281"": 0.03541148572071039, ""002463"": 0.04597086030197813, ""002594"": 0.07371913023831404, ""002709"": 0.06281893379615149, ""300133"": 0.03651395070508164, ""300408"": 0.07607044555870106, ""301291"": 0.04043713605904971, ""515180"": 0.2586137242197625, ""600938"": 0.12201772729960006, ""601939"": 0.12364751687319071, ""688008"": 0.05234975981696404, ""688183"": 0.037297662947024204, ""688676"": 0.035131666463471586}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-01,0.009966544411500279,0.0,0.009966544411500279,1.161503357099083,0.0,0.7453299653614996,0.25467003463849996,1.116227484451609e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03541148572071039, ""002463"": 0.04597086030197813, ""002594"": 0.07371913023831404, ""002709"": 0.06281893379615149, ""300133"": 0.03651395070508164, ""300408"": 0.07607044555870106, ""301291"": 0.04043713605904971, ""515180"": 0.2586137242197625, ""600938"": 0.12201772729960006, ""601939"": 0.12364751687319071, ""688008"": 0.05234975981696404, ""688183"": 0.037297662947024204, ""688676"": 0.035131666463471586}","{""002281"": 0.03597090907324004, ""002463"": 0.0466555061101925, ""002594"": 0.07255773771776199, ""002709"": 0.06165615712549017, ""300133"": 0.037093835963237225, ""300408"": 0.07716205337264281, ""301291"": 0.04108791806820709, ""515180"": 0.25467003463849996, ""600938"": 0.12322588509901315, ""601939"": 0.12503054732463717, ""688008"": 0.053365534164178836, ""688183"": 0.03680165895698344, ""688676"": 0.034722222385915213}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-02,-0.004710804988924415,0.0,-0.004710804988924415,1.1560317412898082,0.0,0.7421271200355638,0.25787287996443575,1.1215107026648546e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03597090907324004, ""002463"": 0.0466555061101925, ""002594"": 0.07255773771776199, ""002709"": 0.06165615712549017, ""300133"": 0.037093835963237225, ""300408"": 0.07716205337264281, ""301291"": 0.04108791806820709, ""515180"": 0.25467003463849996, ""600938"": 0.12322588509901315, ""601939"": 0.12503054732463717, ""688008"": 0.053365534164178836, ""688183"": 0.03680165895698344, ""688676"": 0.034722222385915213}","{""002281"": 0.03584989250800846, ""002463"": 0.04659774197081064, ""002594"": 0.07040327175277515, ""002709"": 0.0616070840022466, ""300133"": 0.036424180898617084, ""300408"": 0.07712920355269842, ""301291"": 0.040382180626617595, ""515180"": 0.25787287996443575, ""600938"": 0.125424905527607, ""601939"": 0.12408378302502507, ""688008"": 0.052525260037521074, ""688183"": 0.03637166447878284, ""688676"": 0.03532795165485389}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-03,-0.009690167267305295,0.0,-0.009690167267305295,1.1448296003503957,0.0,0.7392004354013635,0.260799564598636,1.1324846685305746e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03584989250800846, ""002463"": 0.04659774197081064, ""002594"": 0.07040327175277515, ""002709"": 0.0616070840022466, ""300133"": 0.036424180898617084, ""300408"": 0.07712920355269842, ""301291"": 0.040382180626617595, ""515180"": 0.25787287996443575, ""600938"": 0.125424905527607, ""601939"": 0.12408378302502507, ""688008"": 0.052525260037521074, ""688183"": 0.03637166447878284, ""688676"": 0.03532795165485389}","{""002281"": 0.036987654556793634, ""002463"": 0.0463282026161395, ""002594"": 0.06921567577387429, ""002709"": 0.06203779158669243, ""300133"": 0.03632874096537112, ""300408"": 0.07822557830765743, ""301291"": 0.04008866870096037, ""515180"": 0.260799564598636, ""600938"": 0.12109458240604891, ""601939"": 0.1262301017835049, ""688008"": 0.05183849858632347, ""688183"": 0.03553333732222649, ""688676"": 0.035291602795770954}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-07,-0.06616034102923957,0.0,-0.06616034102923957,1.0690872835708456,0.0,0.7259071887184378,0.2740928112815616,1.2127185407597193e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.036987654556793634, ""002463"": 0.0463282026161395, ""002594"": 0.06921567577387429, ""002709"": 0.06203779158669243, ""300133"": 0.03632874096537112, ""300408"": 0.07822557830765743, ""301291"": 0.04008866870096037, ""515180"": 0.260799564598636, ""600938"": 0.12109458240604891, ""601939"": 0.1262301017835049, ""688008"": 0.05183849858632347, ""688183"": 0.03553333732222649, ""688676"": 0.035291602795770954}","{""002281"": 0.036901203309854656, ""002463"": 0.042348834484688756, ""002594"": 0.06943308605567461, ""002709"": 0.060461349684740436, ""300133"": 0.03685957163299391, ""300408"": 0.07737566157532816, ""301291"": 0.038297731565107546, ""515180"": 0.2740928112815616, ""600938"": 0.11662456432466212, ""601939"": 0.13700324454254398, ""688008"": 0.04981798941112479, ""688183"": 0.028807064532034663, ""688676"": 0.03197688759968423}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-08,-0.02994895522701464,0.0,-0.02994895522701464,1.0370692363814116,0.0,0.7292459195879238,0.27075408041207566,1.2501595120115807e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.036901203309854656, ""002463"": 0.042348834484688756, ""002594"": 0.06943308605567461, ""002709"": 0.060461349684740436, ""300133"": 0.03685957163299391, ""300408"": 0.07737566157532816, ""301291"": 0.038297731565107546, ""515180"": 0.2740928112815616, ""600938"": 0.11662456432466212, ""601939"": 0.13700324454254398, ""688008"": 0.04981798941112479, ""688183"": 0.028807064532034663, ""688676"": 0.03197688759968423}","{""002281"": 0.03734723531182637, ""002463"": 0.0408123430852909, ""002594"": 0.06905198193297937, ""002709"": 0.060427995967990006, ""300133"": 0.034062572420212704, ""300408"": 0.07821147816636181, ""301291"": 0.03772657414629974, ""515180"": 0.27075408041207566, ""600938"": 0.12219516487616032, ""601939"": 0.14071851600497418, ""688008"": 0.049823696292576186, ""688183"": 0.02923789815614147, ""688676"": 0.029630463227110767}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-09,-0.01206139864084371,0.0,-0.01206139864084371,1.02456073090326,0.0,0.7223343295582157,0.2776656704417837,1.265422274513491e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03734723531182637, ""002463"": 0.0408123430852909, ""002594"": 0.06905198193297937, ""002709"": 0.060427995967990006, ""300133"": 0.034062572420212704, ""300408"": 0.07821147816636181, ""301291"": 0.03772657414629974, ""515180"": 0.27075408041207566, ""600938"": 0.12219516487616032, ""601939"": 0.14071851600497418, ""688008"": 0.049823696292576186, ""688183"": 0.02923789815614147, ""688676"": 0.029630463227110767}","{""002281"": 0.03353079418284211, ""002463"": 0.0373896561180718, ""002594"": 0.06946202211870695, ""002709"": 0.05881942531522814, ""300133"": 0.03498332129719817, ""300408"": 0.07375413509789036, ""301291"": 0.03781781013384499, ""515180"": 0.2776656704417837, ""600938"": 0.12539617405978293, ""601939"": 0.14399887417026555, ""688008"": 0.04926868063237651, ""688183"": 0.029130711494143088, ""688676"": 0.02878272493786514}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-10,0.048522342683859604,0.0,0.048522342683859604,1.0742748177885737,0.0,0.731744659451033,0.26825534054896644,1.2068624797011397e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03353079418284211, ""002463"": 0.0373896561180718, ""002594"": 0.06946202211870695, ""002709"": 0.05881942531522814, ""300133"": 0.03498332129719817, ""300408"": 0.07375413509789036, ""301291"": 0.03781781013384499, ""515180"": 0.2776656704417837, ""600938"": 0.12539617405978293, ""601939"": 0.14399887417026555, ""688008"": 0.04926868063237651, ""688183"": 0.029130711494143088, ""688676"": 0.02878272493786514}","{""002281"": 0.03574034333173804, ""002463"": 0.042444128681099764, ""002594"": 0.06934153388541678, ""002709"": 0.05994928457203448, ""300133"": 0.03598604395391209, ""300408"": 0.07256849672875203, ""301291"": 0.04074497708643939, ""515180"": 0.26825534054896644, ""600938"": 0.12524415991172114, ""601939"": 0.13617610992632082, ""688008"": 0.05160404227290945, ""688183"": 0.031586767731577245, ""688676"": 0.03035877136911176}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-11,-0.005547860057711336,0.0,-0.005547860057711336,1.0683148914359593,0.0,0.7298158190462092,0.27018418095379027,1.213595336796377e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03574034333173804, ""002463"": 0.042444128681099764, ""002594"": 0.06934153388541678, ""002709"": 0.05994928457203448, ""300133"": 0.03598604395391209, ""300408"": 0.07256849672875203, ""301291"": 0.04074497708643939, ""515180"": 0.26825534054896644, ""600938"": 0.12524415991172114, ""601939"": 0.13617610992632082, ""688008"": 0.05160404227290945, ""688183"": 0.031586767731577245, ""688676"": 0.03035877136911176}","{""002281"": 0.03454269092119632, ""002463"": 0.040776935030404825, ""002594"": 0.070257926018475, ""002709"": 0.0593246206231573, ""300133"": 0.03683241974675015, ""300408"": 0.07411482988882352, ""301291"": 0.039575055873119255, ""515180"": 0.27018418095379027, ""600938"": 0.12392123069587771, ""601939"": 0.1357703994862559, ""688008"": 0.05391497969929113, ""688183"": 0.03148477652539259, ""688676"": 0.02929995453746543}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-14,0.02057090423875239,0.0,0.02057090423875239,1.0902910947645215,0.0,0.7344145622738293,0.26558543772617027,1.1891337796873627e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03454269092119632, ""002463"": 0.040776935030404825, ""002594"": 0.070257926018475, ""002709"": 0.0593246206231573, ""300133"": 0.03683241974675015, ""300408"": 0.07411482988882352, ""301291"": 0.039575055873119255, ""515180"": 0.27018418095379027, ""600938"": 0.12392123069587771, ""601939"": 0.1357703994862559, ""688008"": 0.05391497969929113, ""688183"": 0.03148477652539259, ""688676"": 0.02929995453746543}","{""002281"": 0.03575786558614174, ""002463"": 0.043079911152161234, ""002594"": 0.07427504532996858, ""002709"": 0.05975539557111786, ""300133"": 0.035720996930713206, ""300408"": 0.07519556361479188, ""301291"": 0.039326925276450195, ""515180"": 0.26558543772617027, ""600938"": 0.12072745098479443, ""601939"": 0.1331969059958862, ""688008"": 0.053994296578806784, ""688183"": 0.03328993230986682, ""688676"": 0.030094272943130305}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-15,0.005290250795073414,0.0,0.005290250795073414,1.0960590080954609,0.0,0.7341267733608752,0.2658732266391244,1.1828760686248468e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03575786558614174, ""002463"": 0.043079911152161234, ""002594"": 0.07427504532996858, ""002709"": 0.05975539557111786, ""300133"": 0.035720996930713206, ""300408"": 0.07519556361479188, ""301291"": 0.039326925276450195, ""515180"": 0.26558543772617027, ""600938"": 0.12072745098479443, ""601939"": 0.1331969059958862, ""688008"": 0.053994296578806784, ""688183"": 0.03328993230986682, ""688676"": 0.030094272943130305}","{""002281"": 0.03514624426345764, ""002463"": 0.04144590205680302, ""002594"": 0.07417319570576335, ""002709"": 0.05947689318097506, ""300133"": 0.03726352249265006, ""300408"": 0.07517771548566593, ""301291"": 0.039541956285780104, ""515180"": 0.2658732266391244, ""600938"": 0.12222237088114749, ""601939"": 0.13476779219754775, ""688008"": 0.05337668350496373, ""688183"": 0.031921618211973674, ""688676"": 0.02961287909414735}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-16,-0.004455182193237823,0.0,-0.004455182193237823,1.091175865519856,0.0,0.731878864397713,0.26812113560228656,1.1881695805828062e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03514624426345764, ""002463"": 0.04144590205680302, ""002594"": 0.07417319570576335, ""002709"": 0.05947689318097506, ""300133"": 0.03726352249265006, ""300408"": 0.07517771548566593, ""301291"": 0.039541956285780104, ""515180"": 0.2658732266391244, ""600938"": 0.12222237088114749, ""601939"": 0.13476779219754775, ""688008"": 0.05337668350496373, ""688183"": 0.031921618211973674, ""688676"": 0.02961287909414735}","{""002281"": 0.03481980369339717, ""002463"": 0.040870206721491456, ""002594"": 0.07285154605948131, ""002709"": 0.05992363931132026, ""300133"": 0.035165290936024066, ""300408"": 0.07475503909266695, ""301291"": 0.039112000913018856, ""515180"": 0.26812113560228656, ""600938"": 0.12303680192532045, ""601939"": 0.1370008869003843, ""688008"": 0.05332427645769374, ""688183"": 0.031846567968816186, ""688676"": 0.02917280441809819}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-17,-0.011162369504710144,0.0,-0.011162369504710144,1.0789957573143014,0.0,0.7282101894298436,0.27178981057015583,1.201582083792336e-16,12,"[""002281"", ""002463"", ""002594"", ""002709"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""688008"", ""688183"", ""688676""]","{""002281"": 0.03481980369339717, ""002463"": 0.040870206721491456, ""002594"": 0.07285154605948131, ""002709"": 0.05992363931132026, ""300133"": 0.035165290936024066, ""300408"": 0.07475503909266695, ""301291"": 0.039112000913018856, ""515180"": 0.26812113560228656, ""600938"": 0.12303680192532045, ""601939"": 0.1370008869003843, ""688008"": 0.05332427645769374, ""688183"": 0.031846567968816186, ""688676"": 0.02917280441809819}","{""002281"": 0.03474054643601929, ""002463"": 0.03980774819867149, ""002594"": 0.07227388385003264, ""002709"": 0.05895651446689246, ""300133"": 0.03524263711865599, ""300408"": 0.07350912074723519, ""301291"": 0.037049755044090374, ""515180"": 0.27178981057015583, ""600938"": 0.125183061173766, ""601939"": 0.1395364398243982, ""688008"": 0.05268169596977303, ""688183"": 0.031338384332512695, ""688676"": 0.02789040226779629}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-18,0.002514226882912701,0.0001861595410341292,0.0023280673418785715,1.0815077320989304,0.13536405833638393,0.75,0.25,0.0,12,"[""002281"", ""002594"", ""002709"", ""300017"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""603629"", ""688008"", ""688676""]","{""002281"": 0.03474054643601929, ""002463"": 0.03980774819867149, ""002594"": 0.07227388385003264, ""002709"": 0.05895651446689246, ""300133"": 0.03524263711865599, ""300408"": 0.07350912074723519, ""301291"": 0.037049755044090374, ""515180"": 0.27178981057015583, ""600938"": 0.125183061173766, ""601939"": 0.1395364398243982, ""688008"": 0.05268169596977303, ""688183"": 0.031338384332512695, ""688676"": 0.02789040226779629}","{""002281"": 0.050732628522851195, ""002594"": 0.058472508930500815, ""002709"": 0.07102578371178635, ""300017"": 0.03320050184064207, ""300133"": 0.04189099451841193, ""300408"": 0.07837349582809117, ""301291"": 0.04923781718048554, ""515180"": 0.25, ""600938"": 0.09455715315458348, ""601939"": 0.13926905364465597, ""603629"": 0.03760324444701356, ""688008"": 0.05786396550519191, ""688676"": 0.03777285271578597}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-21,0.007028361340111523,0.0,0.007028361340111523,1.089108959232246,0.0,0.7509629210034704,0.2490370789965297,0.0,12,"[""002281"", ""002594"", ""002709"", ""300017"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""603629"", ""688008"", ""688676""]","{""002281"": 0.050732628522851195, ""002594"": 0.058472508930500815, ""002709"": 0.07102578371178635, ""300017"": 0.03320050184064207, ""300133"": 0.04189099451841193, ""300408"": 0.07837349582809117, ""301291"": 0.04923781718048554, ""515180"": 0.25, ""600938"": 0.09455715315458348, ""601939"": 0.13926905364465597, ""603629"": 0.03760324444701356, ""688008"": 0.05786396550519191, ""688676"": 0.03777285271578597}","{""002281"": 0.05157513200515941, ""002594"": 0.057742802185072724, ""002709"": 0.07127795912606719, ""300017"": 0.0333939779721955, ""300133"": 0.04111813201496463, ""300408"": 0.07906355803025598, ""301291"": 0.048957098138683985, ""515180"": 0.2490370789965297, ""600938"": 0.09430351517358505, ""601939"": 0.14075057745505365, ""603629"": 0.03742815806594492, ""688008"": 0.057779209391251134, ""688676"": 0.037572801445236184}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-22,0.003490397915429888,0.0,0.003490397915429888,1.0929103828732263,0.0,0.7526083224555702,0.24739167754442987,0.0,12,"[""002281"", ""002594"", ""002709"", ""300017"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""603629"", ""688008"", ""688676""]","{""002281"": 0.05157513200515941, ""002594"": 0.057742802185072724, ""002709"": 0.07127795912606719, ""300017"": 0.0333939779721955, ""300133"": 0.04111813201496463, ""300408"": 0.07906355803025598, ""301291"": 0.048957098138683985, ""515180"": 0.2490370789965297, ""600938"": 0.09430351517358505, ""601939"": 0.14075057745505365, ""603629"": 0.03742815806594492, ""688008"": 0.057779209391251134, ""688676"": 0.037572801445236184}","{""002281"": 0.051833772298514685, ""002594"": 0.058007757551120635, ""002709"": 0.07252060585812561, ""300017"": 0.03432081278370659, ""300133"": 0.042172165227932525, ""300408"": 0.07961786064331433, ""301291"": 0.04906272788553443, ""515180"": 0.24739167754442987, ""600938"": 0.09361110020114273, ""601939"": 0.13781601924470654, ""603629"": 0.03840549869774519, ""688008"": 0.057443095038718486, ""688676"": 0.037796907025008375}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-23,0.010309964553912808,0.0,0.010309964553912808,1.1041782501812525,0.0,0.7537832324263912,0.24621676757360866,0.0,12,"[""002281"", ""002594"", ""002709"", ""300017"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""603629"", ""688008"", ""688676""]","{""002281"": 0.051833772298514685, ""002594"": 0.058007757551120635, ""002709"": 0.07252060585812561, ""300017"": 0.03432081278370659, ""300133"": 0.042172165227932525, ""300408"": 0.07961786064331433, ""301291"": 0.04906272788553443, ""515180"": 0.24739167754442987, ""600938"": 0.09361110020114273, ""601939"": 0.13781601924470654, ""603629"": 0.03840549869774519, ""688008"": 0.057443095038718486, ""688676"": 0.037796907025008375}","{""002281"": 0.05185881713247749, ""002594"": 0.0621330081530507, ""002709"": 0.07299555238892116, ""300017"": 0.034035098849909025, ""300133"": 0.042097259770024084, ""300408"": 0.07811764651412006, ""301291"": 0.048859981538355246, ""515180"": 0.24621676757360866, ""600938"": 0.09357757105491384, ""601939"": 0.13866834555680008, ""603629"": 0.03727638178222845, ""688008"": 0.056990666674549904, ""688676"": 0.03717290301104123}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-24,0.001423630733296737,0.0,0.001423630733296737,1.1057501922732482,0.0,0.7552884637611533,0.24471153623884664,0.0,12,"[""002281"", ""002594"", ""002709"", ""300017"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""603629"", ""688008"", ""688676""]","{""002281"": 0.05185881713247749, ""002594"": 0.0621330081530507, ""002709"": 0.07299555238892116, ""300017"": 0.034035098849909025, ""300133"": 0.042097259770024084, ""300408"": 0.07811764651412006, ""301291"": 0.048859981538355246, ""515180"": 0.24621676757360866, ""600938"": 0.09357757105491384, ""601939"": 0.13866834555680008, ""603629"": 0.03727638178222845, ""688008"": 0.056990666674549904, ""688676"": 0.03717290301104123}","{""002281"": 0.05140025382160982, ""002594"": 0.061290539132804724, ""002709"": 0.07241513796827038, ""300017"": 0.03408335900414785, ""300133"": 0.04150499531841134, ""300408"": 0.07842750875541785, ""301291"": 0.05144325855833483, ""515180"": 0.24471153623884664, ""600938"": 0.09296431163304138, ""601939"": 0.13734346674034997, ""603629"": 0.03819854948807242, ""688008"": 0.05824538958907821, ""688676"": 0.03797169375161459}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-25,-0.00508963011278619,0.0,-0.00508963011278619,1.1001223327974352,0.0,0.7528754834988246,0.2471245165011754,0.0,12,"[""002281"", ""002594"", ""002709"", ""300017"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""603629"", ""688008"", ""688676""]","{""002281"": 0.05140025382160982, ""002594"": 0.061290539132804724, ""002709"": 0.07241513796827038, ""300017"": 0.03408335900414785, ""300133"": 0.04150499531841134, ""300408"": 0.07842750875541785, ""301291"": 0.05144325855833483, ""515180"": 0.24471153623884664, ""600938"": 0.09296431163304138, ""601939"": 0.13734346674034997, ""603629"": 0.03819854948807242, ""688008"": 0.05824538958907821, ""688676"": 0.03797169375161459}","{""002281"": 0.05043024615759431, ""002594"": 0.06118861559496398, ""002709"": 0.07165321455846986, ""300017"": 0.0340634399432944, ""300133"": 0.041122718414292374, ""300408"": 0.07749271328939467, ""301291"": 0.050846727947714866, ""515180"": 0.2471245165011754, ""600938"": 0.0940030192831368, ""601939"": 0.14063696416177912, ""603629"": 0.037000611958869396, ""688008"": 0.056900674281990735, ""688676"": 0.037536537907324106}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-28,0.0006067304785983774,0.0,0.0006067304785983774,1.1007898105469303,0.0,0.7532187328052345,0.24678126719476548,0.0,12,"[""002281"", ""002594"", ""002709"", ""300017"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""603629"", ""688008"", ""688676""]","{""002281"": 0.05043024615759431, ""002594"": 0.06118861559496398, ""002709"": 0.07165321455846986, ""300017"": 0.0340634399432944, ""300133"": 0.041122718414292374, ""300408"": 0.07749271328939467, ""301291"": 0.050846727947714866, ""515180"": 0.2471245165011754, ""600938"": 0.0940030192831368, ""601939"": 0.14063696416177912, ""603629"": 0.037000611958869396, ""688008"": 0.056900674281990735, ""688676"": 0.037536537907324106}","{""002281"": 0.05052047171472015, ""002594"": 0.060670448439181915, ""002709"": 0.07182739913600428, ""300017"": 0.03420458545760739, ""300133"": 0.041276055764494515, ""300408"": 0.07675587417888474, ""301291"": 0.05102757741361633, ""515180"": 0.24678126719476548, ""600938"": 0.09454901050828782, ""601939"": 0.13958069105764964, ""603629"": 0.03727108212566208, ""688008"": 0.05763176451797106, ""688676"": 0.037903772491154605}",0.0,False,s1_stable_all7_30_vol_target,f4,False
2025-04-29,-0.00302590568604278,0.0,-0.00302590568604278,1.0974589244000583,0.0,0.7528577080327449,0.24714229196725518,0.0,12,"[""002281"", ""002594"", ""002709"", ""300017"", ""300133"", ""300408"", ""301291"", ""600938"", ""601939"", ""603629"", ""688008"", ""688676""]","{""002281"": 0.05052047171472015, ""002594"": 0.060670448439181915, ""002709"": 0.07182739913600428, ""300017"": 0.03420458545760739, ""300133"": 0.041276055764494515, ""300408"": 0.07675587417888474, ""301291"": 0.05102757741361633, ""515180"": 0.24678126719476548, ""600938"": 0.09454901050828782, ""601939"": 0.13958069105764964, ""603629"": 0.03727108212566208, ""688008"": 0.05763176451797106, ""688676"": 0.037903772491154605}","{""002281"": 0.05077074285123269, ""002594"": 0.05950483033829478, ""002709"": 0.07051735115079048, ""300017"": 0.03398381666240232, ""300133"": 0.04140133229128446, ""300408"": 0.07663170264936417, ""301291"": 0.05020826055204675, ""515180"": 0.24714229196725518, ""600938"": 0.09616658202021065, ""601939"": 0.1426015127504673, ""603629"": 0.03700612281333784, ""688008"": 0.056627099288247086, ""688676"": 0.0374383546650663}",0.0,False,s1_stable_all7_30_vol_target,f4,False
